"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130101 ~ 20131231"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 중랑구 묵동","121-123","0121","0123","환진힐하우스","29.365","19.8","201301","15","19,500","4","2012","공릉로2길 46-13",""
"서울특별시 중랑구 묵동","121-123","0121","0123","환진힐하우스","29.365","19.8","201310","1","18,300","2","2012","공릉로2길 46-13",""
"서울특별시 중랑구 묵동","121-123","0121","0123","환진힐하우스","28.13","19.8","201310","5","17,700","4","2012","공릉로2길 46-13",""
"서울특별시 중랑구 묵동","121-123","0121","0123","환진힐하우스","39.195","19.8","201311","29","17,250","4","2012","공릉로2길 46-13",""
"서울특별시 중랑구 상봉동","102-67","0102","0067","(102-67)","26.21","16.74","201307","2","5,000","-1","1991","면목로94길 6-1",""
"서울특별시 중랑구 상봉동","106-8","0106","0008","(106-8)","39.55","22.78","201301","10","14,000","3","2004","봉우재로33길 22-9",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.16","6.69","201301","23","6,000","5","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.49","6.14","201301","23","6,000","6","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.16","6.69","201301","23","6,000","7","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.16","6.69","201301","23","6,000","5","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.49","6.14","201301","23","6,000","7","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.06","5.12","201301","23","6,000","8","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.16","6.69","201301","23","6,000","8","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.16","6.69","201301","23","6,000","8","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.16","6.69","201301","23","6,000","6","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.06","5.12","201301","23","6,000","5","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.06","5.12","201301","23","6,000","6","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.49","6.14","201301","23","6,000","5","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.16","6.69","201301","23","6,000","6","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.06","5.12","201301","23","6,000","7","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.49","6.14","201301","23","6,000","8","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","128-77","0128","0077","(128-77)","13.16","6.69","201301","23","6,000","7","2012","망우로36길 13",""
"서울특별시 중랑구 상봉동","222-40","0222","0040","(222-40)","53.99","34.61","201302","18","19,000","1","2002","봉화산로 108-10",""
"서울특별시 중랑구 상봉동","249-4","0249","0004","(249-4)","29.94","20.66","201311","28","13,000","4","2013","상봉중앙로 52-18",""
"서울특별시 중랑구 상봉동","249-4","0249","0004","(249-4)","45.67","31.52","201311","28","17,000","5","2013","상봉중앙로 52-18",""
"서울특별시 중랑구 상봉동","249-4","0249","0004","(249-4)","29.88","20.62","201311","28","14,000","3","2013","상봉중앙로 52-18",""
"서울특별시 중랑구 상봉동","249-4","0249","0004","(249-4)","19.01","13.12","201311","28","12,000","4","2013","상봉중앙로 52-18",""
"서울특별시 중랑구 상봉동","249-4","0249","0004","(249-4)","29.88","20.62","201311","28","13,000","2","2013","상봉중앙로 52-18",""
"서울특별시 중랑구 상봉동","249-4","0249","0004","(249-4)","29.94","20.66","201311","28","14,000","3","2013","상봉중앙로 52-18",""
"서울특별시 중랑구 상봉동","249-4","0249","0004","(249-4)","29.94","20.66","201311","28","14,000","2","2013","상봉중앙로 52-18",""
"서울특별시 중랑구 상봉동","276-14","0276","0014","(276-14)","49.84","21.38","201303","21","12,000","3","1985","상봉중앙로1다길 57",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12","5.65","201312","11","7,600","4","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.55","5.91","201312","11","8,000","5","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.55","5.91","201312","11","8,000","7","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12","5.65","201312","11","7,600","7","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.55","5.91","201312","11","8,000","4","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.02","5.65","201312","11","7,600","5","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.55","5.91","201312","11","8,000","4","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.02","5.65","201312","11","7,600","4","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.55","5.91","201312","11","8,000","5","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.02","5.65","201312","11","7,600","5","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12","5.65","201312","11","7,600","5","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12","5.65","201312","11","7,600","6","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.55","5.91","201312","11","8,000","6","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.02","5.65","201312","11","7,600","7","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.02","5.65","201312","11","7,600","7","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12","5.65","201312","11","7,600","7","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.55","5.91","201312","11","8,000","6","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.55","5.91","201312","11","8,000","7","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12","5.65","201312","11","7,600","6","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.02","5.65","201312","11","7,600","6","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12","5.65","201312","11","7,600","5","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.02","5.65","201312","11","7,600","4","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12.02","5.65","201312","11","7,600","6","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","113-11","0113","0011","W타워","12","5.65","201312","11","7,600","4","2013","면목로95길 11",""
"서울특별시 중랑구 상봉동","50-1","0050","0001","금강연립","83.03","69.47","201303","30","24,000","3","1981","망우로55길 39",""
"서울특별시 중랑구 상봉동","237-25","0237","0025","대동빌라","36.06","27.37","201308","28","5,000","-1","1990","상봉중앙로8길 26-2",""
"서울특별시 중랑구 상봉동","114-42","0114","0042","대성아트빌","55.755","32.05","201310","9","23,100","3","2008","면목로95길 39",""
"서울특별시 중랑구 상봉동","119-67","0119","0067","대영리치빌","50.86","34.05","201306","18","20,350","2","2008","동일로118길 28",""
"서울특별시 중랑구 상봉동","121-18","0121","0018","대호하이츠","40.89","20.92","201304","17","14,000","5","2003","동일로116길 12",""
"서울특별시 중랑구 상봉동","121-18","0121","0018","대호하이츠","40.89","20.92","201307","3","14,000","5","2003","동일로116길 12",""
"서울특별시 중랑구 상봉동","190-117","0190","0117","더조은빌","25.24","13.01","201312","5","12,000","5","2003","상봉중앙로5다길 53",""
"서울특별시 중랑구 상봉동","37-6","0037","0006","도양라비앙빌1동","74.34","40.59","201305","6","22,500","2","2005","신내로7다길 25",""
"서울특별시 중랑구 상봉동","37-6","0037","0006","도양라비앙빌1동","74.34","40.59","201308","31","22,750","4","2005","신내로7다길 25",""
"서울특별시 중랑구 상봉동","37-1","0037","0001","도양라비앙빌2동","75.83","40.53","201307","21","23,000","2","2005","신내로7다길 25",""
"서울특별시 중랑구 상봉동","37-2","0037","0002","도양라비앙빌3동","76.32","36","201311","20","23,500","3","2005","신내로7다길 25",""
"서울특별시 중랑구 상봉동","121-64","0121","0064","동광하이빌","46.69","26.24","201303","11","16,900","5","2003","동일로114길 29",""
"서울특별시 중랑구 상봉동","121-64","0121","0064","동광하이빌","46.03","25.87","201303","15","18,500","4","2003","동일로114길 29",""
"서울특별시 중랑구 상봉동","130-94","0130","0094","동부맨션","71.53","37.75","201306","4","22,000","4","2002","중랑천로12길 45-8",""
"서울특별시 중랑구 상봉동","122-1","0122","0001","동신하이츠","60.42","37.32","201302","19","20,000","3","2002","봉우재로25길 31",""
"서울특별시 중랑구 상봉동","242","0242","0000","동양쉐르빌","52.19","30.31","201311","15","18,000","2","2002","상봉중앙로8길 15",""
"서울특별시 중랑구 상봉동","284-4","0284","0004","동일스카이시티 103동","75.05","41.45","201303","4","24,200","2","2009","상봉중앙로6길 49",""
"서울특별시 중랑구 상봉동","272-4","0272","0004","동일스카이씨티","59.89","35.81","201308","2","25,000","3","2013","상봉중앙로6나길 2",""
"서울특별시 중랑구 상봉동","272-4","0272","0004","동일스카이씨티","48.46","28.98","201309","20","23,500","2","2013","상봉중앙로6나길 2",""
"서울특별시 중랑구 상봉동","272-4","0272","0004","동일스카이씨티","48.46","28.98","201309","25","23,200","3","2013","상봉중앙로6나길 2",""
"서울특별시 중랑구 상봉동","272-4","0272","0004","동일스카이씨티","59.89","35.81","201309","25","25,300","2","2013","상봉중앙로6나길 2",""
"서울특별시 중랑구 상봉동","272-4","0272","0004","동일스카이씨티","59.89","35.81","201310","9","25,000","4","2013","상봉중앙로6나길 2",""
"서울특별시 중랑구 상봉동","272-4","0272","0004","동일스카이씨티","49.78","29.75","201310","17","22,700","5","2013","상봉중앙로6나길 2",""
"서울특별시 중랑구 상봉동","272-4","0272","0004","동일스카이씨티","56.66","33.88","201310","20","24,200","5","2013","상봉중앙로6나길 2",""
"서울특별시 중랑구 상봉동","272-4","0272","0004","동일스카이씨티","48.46","28.98","201310","25","23,500","4","2013","상봉중앙로6나길 2",""
"서울특별시 중랑구 상봉동","239","0239","0000","동일아트빌라","46.31","29.88","201308","4","9,700","-1","1991","상봉중앙로8길 21",""
"서울특별시 중랑구 상봉동","239","0239","0000","동일아트빌라","46.31","29.88","201309","12","14,500","2","1991","상봉중앙로8길 21",""
"서울특별시 중랑구 상봉동","239","0239","0000","동일아트빌라","40.05","25.84","201309","15","10,000","-1","1991","상봉중앙로8길 21",""
"서울특별시 중랑구 상봉동","258-1","0258","0001","로얄팰리스(258-1)","53.97","34.99","201302","8","21,600","3","2012","상봉중앙로6길 11",""
"서울특별시 중랑구 상봉동","124-66","0124","0066","미래하이츠빌라","45.78","27.2","201305","6","21,500","4","2011","동일로112길 26",""
"서울특별시 중랑구 상봉동","124-66","0124","0066","미래하이츠빌라","45.78","27.2","201307","13","20,500","5","2011","동일로112길 26",""
"서울특별시 중랑구 상봉동","120","0120","0000","부영팰리스","60.07","30.4","201310","7","23,000","2","2003","봉우재로19길 61",""
"서울특별시 중랑구 상봉동","129-46","0129","0046","삼성쉐르빌","50.77","25.35","201303","26","25,000","3","2012","망우로36길 14-17",""
"서울특별시 중랑구 상봉동","129-46","0129","0046","삼성쉐르빌","50.77","25.35","201304","5","25,000","4","2012","망우로36길 14-17",""
"서울특별시 중랑구 상봉동","129-46","0129","0046","삼성쉐르빌","50.77","25.35","201304","5","25,500","2","2012","망우로36길 14-17",""
"서울특별시 중랑구 상봉동","129-46","0129","0046","삼성쉐르빌","50.77","25.35","201304","5","25,000","5","2012","망우로36길 14-17",""
"서울특별시 중랑구 상봉동","31-20","0031","0020","상봉그레이스빌","84.71","40.34","201307","13","22,900","3","2003","신내로7다길 49",""
"서울특별시 중랑구 상봉동","31-22","0031","0022","상봉빌라(1동)","47.88","25.59","201303","30","14,000","1","1991","신내로7다길 60-10",""
"서울특별시 중랑구 상봉동","286-7","0286","0007","샤르망","60.69","35.43","201308","27","19,000","4","2010","상봉중앙로8나길 2",""
"서울특별시 중랑구 상봉동","121-7","0121","0007","선재레스빌","55.15","31.68","201307","15","15,800","5","2008","동일로116길 32",""
"서울특별시 중랑구 상봉동","114-8","0114","0008","성산하이빌","52.94","30.43","201310","27","25,000","2","2013","면목로95길 23-1",""
"서울특별시 중랑구 상봉동","114-8","0114","0008","성산하이빌","30.06","21.7","201312","31","17,500","4","2013","면목로95길 23-1",""
"서울특별시 중랑구 상봉동","304-4","0304","0004","세리부아트빌8차","39.43","21.14","201302","6","12,000","5","2003","봉화산로30길 61",""
"서울특별시 중랑구 상봉동","127-43","0127","0043","양우빌라타운 나동","74.12","54.2","201306","18","8,000","-1","1994","동일로109가길 10-3",""
"서울특별시 중랑구 상봉동","124-18","0124","0018","에코하우스","29.97","16.95","201303","25","16,900","2","2012","면목로85길 54-8",""
"서울특별시 중랑구 상봉동","124-18","0124","0018","에코하우스","47.53","26.89","201303","27","22,000","2","2012","면목로85길 54-8",""
"서울특별시 중랑구 상봉동","124-18","0124","0018","에코하우스","47.53","26.89","201311","19","22,000","4","2012","면목로85길 54-8",""
"서울특별시 중랑구 상봉동","256-52","0256","0052","우리빌","40.35","24.22","201310","21","15,200","5","2013","상봉중앙로6길 32",""
"서울특별시 중랑구 상봉동","256-52","0256","0052","우리빌","41.04","24.64","201310","21","16,400","2","2013","상봉중앙로6길 32",""
"서울특별시 중랑구 상봉동","256-52","0256","0052","우리빌","41.04","24.64","201310","21","16,400","3","2013","상봉중앙로6길 32",""
"서울특별시 중랑구 상봉동","256-52","0256","0052","우리빌","41.04","24.64","201310","21","16,000","4","2013","상봉중앙로6길 32",""
"서울특별시 중랑구 상봉동","256-52","0256","0052","우리빌","43.4","26.05","201310","21","17,350","3","2013","상봉중앙로6길 32",""
"서울특별시 중랑구 상봉동","256-52","0256","0052","우리빌","43.4","26.05","201310","21","16,950","4","2013","상봉중앙로6길 32",""
"서울특별시 중랑구 상봉동","256-52","0256","0052","우리빌","42.82","25.71","201310","21","16,200","5","2013","상봉중앙로6길 32",""
"서울특별시 중랑구 상봉동","256-52","0256","0052","우리빌","43.4","26.05","201310","21","17,350","2","2013","상봉중앙로6길 32",""
"서울특별시 중랑구 상봉동","122-23","0122","0023","우림아트빌(9차)","56.14","25.69","201309","12","19,000","5","2002","동일로114길 36",""
"서울특별시 중랑구 상봉동","200-11","0200","0011","윤경그린아트빌","70.82","40.26","201304","24","21,400","2","2010","봉화산로30길 69-14",""
"서울특별시 중랑구 상봉동","200-11","0200","0011","윤경그린아트빌","53.98","30.68","201304","25","17,000","4","2010","봉화산로30길 69-14",""
"서울특별시 중랑구 상봉동","200-11","0200","0011","윤경그린아트빌","26.19","14.88","201306","19","8,000","5","2010","봉화산로30길 69-14",""
"서울특별시 중랑구 상봉동","200-11","0200","0011","윤경그린아트빌","63.77","36.24","201306","24","20,000","2","2010","봉화산로30길 69-14",""
"서울특별시 중랑구 상봉동","113-8","0113","0008","인덕하이츠 102동","43.17","24.4","201305","1","19,800","2","2002","면목로91길 6-12",""
"서울특별시 중랑구 상봉동","31-27","0031","0027","일신빌라(1동)","44.02","31","201311","14","12,300","2","1990","신내로7다길 48",""
"서울특별시 중랑구 상봉동","279-43","0279","0043","전원주택","48.48","35","201301","10","14,000","1","1986","상봉중앙로8나길 48",""
"서울특별시 중랑구 상봉동","252-9","0252","0009","제일빌라 1동","35.73","30.83","201304","15","15,500","2","1991","상봉중앙로6길 13-23",""
"서울특별시 중랑구 상봉동","252-9","0252","0009","제일빌라 1동","35.73","30.83","201309","9","10,800","1","1991","상봉중앙로6길 13-23",""
"서울특별시 중랑구 상봉동","210-7","0210","0007","제일쉐르빌","48.15","27.57","201301","26","18,500","3","2008","상봉중앙로5가길 7",""
"서울특별시 중랑구 상봉동","256-89","0256","0089","주함해븐빌","41.08","25.56","201310","11","21,500","2","2013","상봉중앙로8가길 20",""
"서울특별시 중랑구 상봉동","256-89","0256","0089","주함해븐빌","42.16","26.24","201310","28","21,500","4","2013","상봉중앙로8가길 20",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","50","31.21","201307","16","25,250","6","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","29.94","18.7","201307","18","17,250","5","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","50","31.21","201307","25","25,000","5","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","50","31.21","201307","29","25,500","6","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","29.94","18.7","201307","29","17,000","6","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","28.88","18.03","201307","31","16,500","5","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","50","31.21","201308","12","25,000","3","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","29.81","18.61","201308","17","17,000","6","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","28.88","18.03","201308","18","16,500","4","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","28.88","18.03","201308","18","16,250","3","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","28.88","18.03","201308","25","16,250","2","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","29.81","18.61","201308","26","17,000","5","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","29.94","18.7","201308","30","17,000","3","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","50","31.21","201309","5","25,000","4","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","29.81","18.61","201309","11","17,000","4","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","50","31.21","201309","18","25,000","2","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","50","31.21","201309","23","24,500","2","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","50","31.21","201309","28","25,000","3","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","28.88","18.03","201309","29","16,000","6","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","29.81","18.61","201310","1","16,400","2","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","29.94","18.7","201310","4","17,000","4","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","29.81","18.61","201310","10","16,850","3","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","29.94","18.7","201310","11","16,400","2","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","136-28","0136","0028","지앤지홈타운A,B동","50","31.21","201310","26","25,000","4","2013","중랑천로12길 4",""
"서울특별시 중랑구 상봉동","86-37","0086","0037","청솔아트빌","56.23","29.82","201305","21","19,000","4","2002","상봉로23길 40",""
"서울특별시 중랑구 상봉동","207-9","0207","0009","청솔하이빌","54.81","30.84","201306","20","17,500","3","2008","상봉중앙로5길 12",""
"서울특별시 중랑구 상봉동","114-2","0114","0002","파인빌라트108","29.63","18.5","201310","28","17,500","4","2013","면목로95길 19-3",""
"서울특별시 중랑구 상봉동","286-6","0286","0006","펠리체빌","41.56","22.1","201305","1","17,500","4","2009","상봉중앙로8길 45",""
"서울특별시 중랑구 상봉동","279-36","0279","0036","펠리체빌2차","54.93","30.6","201302","19","24,500","4","2012","상봉중앙로8가길 51-18",""
"서울특별시 중랑구 상봉동","279-36","0279","0036","펠리체빌2차","54.93","30.6","201305","10","21,000","3","2012","상봉중앙로8가길 51-18",""
"서울특별시 중랑구 상봉동","279-36","0279","0036","펠리체빌2차","54.93","30.6","201306","3","21,000","2","2012","상봉중앙로8가길 51-18",""
"서울특별시 중랑구 상봉동","279-36","0279","0036","펠리체빌2차","55.3","30.8","201306","3","21,000","2","2012","상봉중앙로8가길 51-18",""
"서울특별시 중랑구 상봉동","226-30","0226","0030","풍산쉐르빌 103동","50.54","27.96","201302","21","15,800","1","2002","상봉중앙로10길 15",""
"서울특별시 중랑구 상봉동","226-31","0226","0031","풍산쉐르빌 TOP","44.78","30.86","201308","7","18,990","3","2002","봉화산로44길 16",""
"서울특별시 중랑구 상봉동","87-49","0087","0049","프린스빌","65.62","30.84","201303","7","23,000","4","2004","봉우재로43길 13-3",""
"서울특별시 중랑구 상봉동","130-76","0130","0076","하신빌리지","63.15","30.4","201303","8","17,400","4","2003","중랑천로10길 39-4",""
"서울특별시 중랑구 상봉동","130-76","0130","0076","하신빌리지","107.9","52","201303","25","50,000","5","2003","중랑천로10길 39-4",""
"서울특별시 중랑구 상봉동","130-76","0130","0076","하신빌리지","63.15","30.4","201303","29","23,000","3","2003","중랑천로10길 39-4",""
"서울특별시 중랑구 상봉동","130-76","0130","0076","하신빌리지","63.15","30.4","201305","10","20,800","4","2003","중랑천로10길 39-4",""
"서울특별시 중랑구 상봉동","130-76","0130","0076","하신빌리지","63.15","30.4","201311","8","21,500","2","2003","중랑천로10길 39-4",""
"서울특별시 중랑구 상봉동","207-2","0207","0002","한일그랑빌(101동,102동)","39.41","22.44","201303","4","14,000","3","2012","상봉중앙로5다길 5",""
"서울특별시 중랑구 상봉동","207-2","0207","0002","한일그랑빌(101동,102동)","39.41","22.44","201305","9","15,200","2","2012","상봉중앙로5다길 5",""
"서울특별시 중랑구 상봉동","207-2","0207","0002","한일그랑빌(101동,102동)","57.12","32.54","201305","9","22,500","4","2012","상봉중앙로5다길 5",""
"서울특별시 중랑구 상봉동","207-2","0207","0002","한일그랑빌(101동,102동)","44.63","25.42","201308","18","14,700","2","2012","상봉중앙로5다길 5",""
"서울특별시 중랑구 상봉동","207-2","0207","0002","한일그랑빌(101동,102동)","43.18","24.6","201308","25","17,000","3","2012","상봉중앙로5다길 5",""
"서울특별시 중랑구 상봉동","207-2","0207","0002","한일그랑빌(101동,102동)","45.92","26.16","201309","2","17,500","2","2012","상봉중앙로5다길 5",""
"서울특별시 중랑구 상봉동","207-2","0207","0002","한일그랑빌(101동,102동)","50.92","29","201309","11","19,000","5","2012","상봉중앙로5다길 5",""
"서울특별시 중랑구 상봉동","207-2","0207","0002","한일그랑빌(101동,102동)","43.18","24.6","201309","20","16,900","2","2012","상봉중앙로5다길 5",""
"서울특별시 중랑구 상봉동","207-2","0207","0002","한일그랑빌(101동,102동)","45.92","26.16","201310","2","18,000","3","2012","상봉중앙로5다길 5",""
"서울특별시 중랑구 상봉동","104-31","0104","0031","현대아트빌","65.69","30.54","201303","22","19,500","4","2006","면목로92가길 5-10",""
"서울특별시 중랑구 상봉동","253-2","0253","0002","희망그린빌라","50.88","39.3","201311","20","8,000","-1","1991","상봉중앙로6길 13-10",""
"서울특별시 중랑구 신내동","410-60","0410","0060","(410-60)","32.67","26.64","201312","13","6,000","-1","1992","용마산로129나길 30",""
"서울특별시 중랑구 신내동","393-18","0393","0018","남양아트빌(1,2,3동)","73.41","50.18","201304","24","26,000","4","2010","봉화산로 233-9",""
"서울특별시 중랑구 신내동","393-18","0393","0018","남양아트빌(1,2,3동)","73.41","50.18","201309","1","26,000","5","2010","봉화산로 233-9",""
"서울특별시 중랑구 신내동","393-18","0393","0018","남양아트빌(1,2,3동)","73.41","50.18","201309","13","26,000","4","2010","봉화산로 233-9",""
"서울특별시 중랑구 신내동","393-18","0393","0018","남양아트빌(1,2,3동)","73.41","50.18","201309","16","25,000","2","2010","봉화산로 233-9",""
"서울특별시 중랑구 신내동","613-54","0613","0054","대명빌라","47.48","33.56","201303","6","21,600","3","2011","봉화산로54길 20",""
"서울특별시 중랑구 신내동","613-54","0613","0054","대명빌라","47.48","33.56","201303","23","22,000","2","2011","봉화산로54길 20",""
"서울특별시 중랑구 신내동","613-54","0613","0054","대명빌라","47.48","33.56","201303","24","21,500","5","2011","봉화산로54길 20",""
"서울특별시 중랑구 신내동","613-54","0613","0054","대명빌라","47.61","33.66","201304","15","22,000","4","2011","봉화산로54길 20",""
"서울특별시 중랑구 신내동","613-54","0613","0054","대명빌라","47.61","33.66","201308","27","22,000","5","2011","봉화산로54길 20",""
"서울특별시 중랑구 신내동","613-54","0613","0054","대명빌라","47.61","33.66","201308","27","20,700","3","2011","봉화산로54길 20",""
"서울특별시 중랑구 신내동","613-54","0613","0054","대명빌라","48.85","34.53","201312","15","21,000","2","2011","봉화산로54길 20",""
"서울특별시 중랑구 신내동","613-54","0613","0054","대명빌라","47.61","33.66","201312","31","20,000","2","2011","봉화산로54길 20",""
"서울특별시 중랑구 신내동","493-157","0493","0157","대성A","36.82","29.8","201312","20","12,000","2","1989","망우로65가길 13",""
"서울특별시 중랑구 신내동","493-47","0493","0047","대성D","36.6","29.65","201309","1","7,500","-1","1989","망우로65가길 7",""
"서울특별시 중랑구 신내동","517-1","0517","0001","동보빌라","56.49","38.39","201303","15","14,800","2","1994","봉화산로56길 145-13",""
"서울특별시 중랑구 신내동","445-2","0445","0002","삼유스위트빌","43.9","31.46","201310","20","19,000","5","2008","용마산로125가길 21",""
"서울특별시 중랑구 신내동","501-9","0501","0009","삼현하이츠(나동)","39.88","23.5","201301","8","12,500","3","1993","용마산로129나길 131",""
"서울특별시 중랑구 신내동","501-9","0501","0009","삼현하이츠(나동)","41.56","24.39","201308","21","7,000","-1","1993","용마산로129나길 131",""
"서울특별시 중랑구 신내동","410-53","0410","0053","신일빌라","45.27","54.39","201308","26","13,500","1","1989","봉화산로56길 40",""
